39, State-gov,13, Adm-clerical,2174,0,40, <=50K
45, Private,7, Other-service,0,0,40, <=50K
28, Private,12, Exec-managerial,0,0,65, >50K
45, Self-emp-not-inc,10, Exec-managerial,0,0,40, <=50K
58, Private,5, Handlers-cleaners,0,0,40, <=50K
38, Private,11, Tech-support,2354,0,40, <=50K
23, Private,13, Exec-managerial,0,0,40, <=50K
49, Private,9, Craft-repair,0,0,40, >50K
19, Private,10, Sales,0,0,25, <=50K
22, Private,9, Other-service,0,0,40, <=50K
23, Private,9, Machine-op-inspct,0,0,50, <=50K
23, Private,9, Adm-clerical,3908,0,40, <=50K
40, Private,9, Craft-repair,0,0,25, <=50K
55, Federal-gov,13, Prof-specialty,0,0,40, <=50K
34, State-gov,11, Prof-specialty,0,0,40, <=50K
21, Private,9, Machine-op-inspct,0,0,40, <=50K
28, Private,9, Other-service,0,0,40, <=50K
43, Federal-gov,13, Tech-support,0,0,40, <=50K
17, Private,5, Transport-moving,0,0,20, <=50K
51, Self-emp-not-inc,6, Transport-moving,0,0,40, <=50K
37, Private,9, Sales,0,0,40, >50K
54, Self-emp-inc,13, Sales,0,0,50, >50K
24, Private,13, Sales,0,0,30, <=50K
35, Private,9, Craft-repair,0,0,40, >50K
48, Private,9, Machine-op-inspct,2174,0,40, <=50K
23, Private,11, Machine-op-inspct,0,0,40, <=50K
24, Private,9, Priv-house-serv,0,0,45, <=50K
24, Private,11, Adm-clerical,0,0,20, <=50K
50, Private,4, Craft-repair,3411,0,40, <=50K
34, Private,9, Transport-moving,0,0,40, >50K
45, Private,9, Adm-clerical,0,0,40, <=50K
36, Private,7, Craft-repair,0,0,40, <=50K
33, Private,13, Exec-managerial,0,0,45, >50K
21, Private,9, Other-service,0,0,20, <=50K
32, Private,9, Craft-repair,0,0,40, <=50K
22, Private,3, Farming-fishing,0,0,40, <=50K
53, Private,9, Tech-support,0,0,40, >50K
36, Private,9, Machine-op-inspct,0,0,40, <=50K
22, Private,13, Sales,0,0,40, <=50K
47, Private,9, Protective-serv,0,0,40, <=50K
25, ?,10, ?,0,0,20, <=50K
30, Private,9, Machine-op-inspct,0,0,20, <=50K
49, ?,9, ?,0,0,40, <=50K
23, Private,10, Sales,0,0,40, <=50K
40, Private,6, Transport-moving,0,0,35, <=50K
45, Local-gov,12, Tech-support,0,0,40, <=50K
61, Local-gov,13, Prof-specialty,0,0,42, <=50K
35, Private,9, Exec-managerial,0,0,55, <=50K
20, Private,10, Other-service,0,0,25, <=50K
27, Private,6, Adm-clerical,0,0,60, <=50K
23, Private,9, Adm-clerical,0,0,40, <=50K
25, Private,13, Prof-specialty,0,0,40, <=50K
65, Local-gov,10, Adm-clerical,0,0,35, <=50K
25, Private,9, Adm-clerical,0,0,40, <=50K
49, Private,13, Sales,0,1977,50, >50K
45, Private,13, Adm-clerical,0,0,40, <=50K
46, Private,14, Exec-managerial,0,323,45, <=50K
67, Private,9, Sales,0,0,32, <=50K
40, Private,9, Machine-op-inspct,0,0,40, <=50K
51, Private,10, Exec-managerial,0,0,60, >50K
44, Self-emp-not-inc,13, Exec-managerial,0,2415,50, >50K
35, Private,9, Transport-moving,0,0,60, <=50K
28, Private,10, Sales,0,0,40, <=50K
44, Private,9, Handlers-cleaners,0,0,48, <=50K
37, Private,10, Craft-repair,0,0,50, >50K
54, Private,10, Transport-moving,0,0,45, >50K
33, Federal-gov,15, Prof-specialty,0,0,40, >50K
46, Private,9, Exec-managerial,0,0,40, <=50K
45, Private,14, Exec-managerial,4386,0,40, <=50K
27, Private,12, Exec-managerial,3325,0,40, <=50K
49, Private,14, Sales,0,0,50, >50K
51, Private,9, Sales,0,0,45, <=50K
27, Private,9, Handlers-cleaners,0,0,40, <=50K
36, Private,9, Machine-op-inspct,0,0,40, <=50K
59, Private,13, Prof-specialty,15024,0,40, >50K
24, Private,10, Sales,0,0,15, <=50K
66, ?,11, ?,0,0,40, <=50K
31, Private,9, Other-service,0,0,38, <=50K
35, Federal-gov,16, Prof-specialty,0,0,60, >50K
34, Private,13, Other-service,7688,0,50, >50K
50, Private,10, Protective-serv,0,0,70, >50K
43, Self-emp-inc,9, Sales,0,0,50, <=50K
21, Private,5, Craft-repair,0,0,30, <=50K
33, Private,5, Other-service,0,0,45, <=50K
48, Private,10, Adm-clerical,0,1590,38, <=50K
22, Private,9, Priv-house-serv,0,0,36, <=50K
29, Private,14, Exec-managerial,0,0,40, <=50K
42, Self-emp-not-inc,11, Prof-specialty,0,0,40, <=50K
28, Self-emp-not-inc,9, Craft-repair,0,0,50, <=50K
36, Private,9, Prof-specialty,0,0,38, <=50K
66, Local-gov,9, Other-service,0,0,25, <=50K
44, Private,13, Prof-specialty,0,0,20, <=50K
45, Local-gov,10, Adm-clerical,0,0,40, <=50K
49, Private,9, Other-service,0,0,40, <=50K
36, Private,13, Prof-specialty,0,0,45, <=50K
48, Private,7, Handlers-cleaners,0,0,60, <=50K
19, Private,9, Transport-moving,0,0,40, <=50K
36, Private,13, Adm-clerical,0,0,40, >50K
41, Private,14, Exec-managerial,0,0,45, >50K
32, Private,10, Sales,0,0,50, <=50K
49, Private,9, Craft-repair,0,0,40, >50K
51, Self-emp-not-inc,9, Exec-managerial,0,0,40, <=50K
20, Private,10, Other-service,0,0,29, <=50K
39, Private,13, Adm-clerical,0,0,40, <=50K
38, Private,9, Tech-support,0,0,40, >50K
19, Private,10, Other-service,0,0,25, <=50K
29, Local-gov,13, Handlers-cleaners,0,0,40, <=50K
52, Self-emp-inc,9, Sales,0,0,40, >50K
22, Private,11, Craft-repair,0,0,44, <=50K
44, Self-emp-inc,10, Exec-managerial,0,0,80, <=50K
43, Private,9, Craft-repair,0,0,40, <=50K
41, Local-gov,10, Transport-moving,3942,0,40, <=50K
63, ?,9, ?,0,0,40, <=50K
40, Private,11, Sales,0,0,44, <=50K
40, Private,13, Exec-managerial,0,0,30, <=50K
18, Private,7, Sales,0,0,15, <=50K
57, Self-emp-inc,15, Prof-specialty,0,0,50, >50K
54, Local-gov,13, Exec-managerial,0,0,40, >50K
44, Private,13, Prof-specialty,0,0,40, <=50K
20, Private,10, Sales,0,0,30, <=50K
40, Private,10, Other-service,0,0,40, <=50K
29, Private,10, Transport-moving,0,0,40, <=50K
22, Private,13, Adm-clerical,0,0,40, <=50K
44, Private,14, Exec-managerial,5178,0,40, >50K
45, Private,10, Sales,0,0,45, <=50K
52, Private,13, Prof-specialty,0,0,40, >50K
57, Private,9, Machine-op-inspct,2174,0,40, <=50K
51, Local-gov,9, Protective-serv,0,0,40, <=50K
23, Private,13, Sales,0,0,10, <=50K
22, Private,11, Other-service,0,0,44, <=50K
37, Private,10, Exec-managerial,0,0,40, >50K
58, Federal-gov,9, Adm-clerical,0,0,40, <=50K
61, Private,6, Farming-fishing,0,0,20, <=50K
30, Private,14, Prof-specialty,0,0,45, <=50K
23, Private,10, Adm-clerical,0,0,40, <=50K
30, Private,6, Other-service,0,0,40, <=50K
18, Private,9, Other-service,0,0,25, <=50K
34, Private,10, Other-service,0,1628,12, <=50K
23, Private,9, Handlers-cleaners,0,0,40, <=50K
23, Private,10, Priv-house-serv,0,0,10, <=50K
57, Private,13, Sales,0,0,55, >50K
58, Private,9, Exec-managerial,0,0,45, >50K
59, Self-emp-not-inc,9, Transport-moving,0,0,40, >50K
27, Private,13, Adm-clerical,0,0,40, <=50K
50, Private,13, Farming-fishing,0,0,45, >50K
44, Local-gov,14, Prof-specialty,0,0,16, <=50K
25, Private,13, Tech-support,0,0,40, <=50K
33, Private,9, Other-service,0,0,30, <=50K
22, Private,10, Other-service,0,0,35, <=50K
21, Private,10, Craft-repair,0,1719,30, <=50K
44, Private,7, Prof-specialty,5178,0,36, >50K
50, Private,10, Sales,0,0,50, >50K
44, Private,9, Transport-moving,0,0,45, <=50K
53, ?,9, ?,0,0,40, >50K
41, Private,13, Exec-managerial,0,0,50, >50K
54, Local-gov,10, Adm-clerical,0,0,40, <=50K
60, Self-emp-not-inc,4, Farming-fishing,0,0,40, <=50K
58, Private,14, Prof-specialty,0,0,20, <=50K
27, Private,10, Tech-support,3908,0,40, <=50K
43, Private,9, Adm-clerical,0,0,60, <=50K
33, Local-gov,12, Handlers-cleaners,0,0,40, <=50K
24, Private,10, Transport-moving,0,0,65, <=50K
41, Private,9, Transport-moving,0,0,40, <=50K
21, Private,9, Craft-repair,0,0,40, <=50K
39, Private,10, Craft-repair,0,0,40, <=50K
27, Self-emp-inc,13, Exec-managerial,0,0,40, <=50K
50, Private,9, Transport-moving,0,0,40, <=50K
20, Private,9, Handlers-cleaners,0,0,40, <=50K
46, Federal-gov,13, Exec-managerial,0,0,40, >50K
49, Private,7, Transport-moving,0,0,40, <=50K
35, State-gov,13, Exec-managerial,0,0,35, >50K
56, Self-emp-not-inc,10, Other-service,0,0,45, >50K
41, Local-gov,14, Prof-specialty,0,1974,40, <=50K
41, Self-emp-not-inc,10, Craft-repair,0,2001,50, <=50K
42, Private,9, Craft-repair,0,0,40, <=50K
58, Local-gov,4, Craft-repair,0,0,40, <=50K
43, Private,10, Adm-clerical,0,0,40, <=50K
25, Private,9, Other-service,0,0,40, <=50K
57, Private,9, Adm-clerical,0,0,42, <=50K
49, Private,4, Machine-op-inspct,0,0,40, <=50K
23, Private,10, Handlers-cleaners,0,0,40, <=50K
59, Private,9, Craft-repair,0,0,40, <=50K
50, Private,10, Transport-moving,0,0,70, >50K
33, Private,13, Prof-specialty,0,0,45, <=50K
52, Private,14, Tech-support,0,0,45, <=50K
37, Self-emp-inc,9, Craft-repair,0,0,40, >50K
30, Self-emp-inc,9, Adm-clerical,0,0,40, <=50K
39, Self-emp-inc,9, Craft-repair,0,0,60, <=50K
54, Local-gov,10, Craft-repair,0,0,42, <=50K
52, Private,9, Sales,0,0,45, >50K
22, Local-gov,9, Protective-serv,0,0,56, <=50K
19, ?,10, ?,0,0,25, <=50K
65, Private,9, Sales,9386,0,10, >50K
32, Private,13, Adm-clerical,0,0,40, <=50K
25, Private,4, Machine-op-inspct,0,0,40, <=50K
34, Private,10, Craft-repair,0,0,40, <=50K
47, Private,11, Other-service,0,0,55, <=50K
24, Private,9, Farming-fishing,0,0,98, <=50K
63, Federal-gov,16, Exec-managerial,0,2559,60, >50K
48, Private,3, Priv-house-serv,0,0,35, <=50K
26, Private,9, Sales,0,0,50, <=50K
28, Private,10, Machine-op-inspct,0,0,40, <=50K
23, Private,9, Other-service,0,0,12, <=50K
57, Self-emp-inc,15, Prof-specialty,15024,0,50, >50K
64, State-gov,13, Tech-support,0,0,40, <=50K
28, Private,13, Exec-managerial,0,0,50, >50K
28, Private,4, Sales,0,0,40, <=50K
34, Private,10, Machine-op-inspct,0,0,40, <=50K
38, Self-emp-not-inc,7, Exec-managerial,0,1887,45, >50K
44, Private,12, Farming-fishing,0,0,60, >50K
34, Private,11, Prof-specialty,1639,0,20, <=50K
18, Private,9, Craft-repair,0,0,25, <=50K
36, Private,8, Craft-repair,0,0,40, <=50K
73, Self-emp-not-inc,9, Farming-fishing,0,2457,40, <=50K
24, Private,9, Other-service,0,0,40, <=50K
29, Local-gov,13, Exec-managerial,0,0,40, >50K
33, Private,10, Prof-specialty,0,0,40, <=50K
57, Federal-gov,9, Adm-clerical,0,0,35, <=50K
41, Private,11, Craft-repair,0,0,40, <=50K
55, Private,6, Transport-moving,0,0,35, <=50K
21, Private,6, Craft-repair,0,0,40, <=50K
36, Self-emp-not-inc,14, Prof-specialty,0,0,45, >50K
26, Private,10, Prof-specialty,0,0,50, <=50K
32, ?,13, ?,0,0,20, >50K
40, Private,10, Tech-support,0,213,40, <=50K
32, Private,9, Craft-repair,0,0,40, <=50K
21, Private,10, Other-service,0,0,40, <=50K
59, State-gov,10, Exec-managerial,0,2179,40, <=50K
29, Private,9, Sales,0,1138,40, <=50K
29, Self-emp-not-inc,10, Machine-op-inspct,0,0,48, <=50K
59, Self-emp-inc,14, Exec-managerial,15024,0,80, >50K
58, Private,9, Transport-moving,0,0,40, >50K
47, Private,9, Machine-op-inspct,0,0,45, <=50K
44, Private,9, Adm-clerical,0,1504,45, <=50K
31, Private,9, Other-service,0,0,40, <=50K
42, Self-emp-not-inc,9, Craft-repair,0,0,35, <=50K
19, Private,9, Other-service,0,0,25, <=50K
66, Private,9, Sales,0,0,50, <=50K
41, Private,9, Machine-op-inspct,0,0,45, <=50K
22, Private,10, Sales,0,0,30, <=50K
31, Private,9, Sales,0,1594,30, <=50K
30, Private,13, Sales,0,0,40, <=50K
36, Self-emp-not-inc,9, Other-service,0,0,16, <=50K
75, ?,16, ?,0,0,40, <=50K
41, State-gov,12, Prof-specialty,0,0,36, <=50K
19, Private,10, Handlers-cleaners,0,0,20, <=50K
60, Private,9, Other-service,0,0,40, <=50K
24, Private,7, Transport-moving,0,0,40, <=50K
25, Private,7, Machine-op-inspct,0,0,40, <=50K
52, Private,10, Exec-managerial,0,0,50, <=50K
30, Private,13, Exec-managerial,0,0,45, <=50K
37, Private,9, Craft-repair,0,0,40, >50K
55, Self-emp-not-inc,16, Exec-managerial,0,0,30, <=50K
20, Private,10, Adm-clerical,0,0,24, <=50K
32, Private,4, Priv-house-serv,0,0,15, <=50K
18, Private,9, Other-service,0,0,35, <=50K
24, Private,10, Craft-repair,0,0,40, <=50K
33, Local-gov,10, Protective-serv,0,0,45, <=50K
76, ?,10, ?,0,0,40, <=50K
57, Local-gov,14, Protective-serv,0,0,14, >50K
53, Private,14, Prof-specialty,0,1876,38, <=50K
19, Private,9, Sales,0,0,40, <=50K
50, Local-gov,15, Prof-specialty,0,0,40, >50K
27, Private,13, Exec-managerial,0,0,50, <=50K
40, Private,11, Craft-repair,0,0,60, <=50K
26, ?,6, ?,0,0,40, <=50K
47, Self-emp-inc,9, Sales,0,0,55, <=50K
39, Federal-gov,11, Prof-specialty,0,0,50, <=50K
49, State-gov,10, Adm-clerical,0,0,40, <=50K
28, Self-emp-not-inc,10, Prof-specialty,0,0,7, <=50K
33, ?,10, ?,0,0,30, <=50K
50, Private,13, Exec-managerial,15024,0,40, >50K
28, Private,7, Transport-moving,0,0,50, <=50K
30, Private,9, Sales,0,0,40, <=50K
47, Private,14, Exec-managerial,99999,0,50, >50K
39, Private,13, Prof-specialty,0,0,40, >50K
37, Private,9, Sales,0,0,50, <=50K
50, Private,9, Sales,0,0,80, <=50K
37, Private,6, Machine-op-inspct,0,0,40, <=50K
26, Private,9, Machine-op-inspct,0,0,40, >50K
55, Private,11, Craft-repair,0,0,40, >50K
46, Private,13, Prof-specialty,0,0,40, >50K
32, Private,9, Sales,0,0,60, <=50K
26, Private,13, Craft-repair,0,0,45, >50K
32, Private,9, Transport-moving,7298,0,40, >50K
43, Private,10, Handlers-cleaners,1055,0,40, <=50K
19, Private,9, Craft-repair,0,0,40, <=50K
38, Private,9, Other-service,0,0,75, <=50K
38, Private,3, Sales,0,0,40, <=50K
65, Private,11, Adm-clerical,0,0,40, <=50K
70, Self-emp-not-inc,10, Exec-managerial,0,2246,40, >50K
48, ?,9, ?,0,0,25, <=50K
44, Private,13, Machine-op-inspct,0,0,7, <=50K
32, Private,10, Sales,0,0,50, <=50K
30, Local-gov,9, Protective-serv,0,0,40, <=50K
49, Federal-gov,12, Adm-clerical,0,0,60, >50K
23, Private,9, Adm-clerical,0,0,40, <=50K
25, Private,10, Handlers-cleaners,0,0,16, <=50K
19, Private,10, Adm-clerical,0,0,15, <=50K
27, Private,11, Craft-repair,0,0,40, <=50K
43, State-gov,9, Transport-moving,0,0,60, <=50K
38, Private,9, Craft-repair,0,0,50, <=50K
42, Private,14, Prof-specialty,0,0,60, <=50K
33, Federal-gov,13, Adm-clerical,0,0,38, <=50K
30, Private,13, Exec-managerial,0,0,40, >50K
29, Private,13, Tech-support,0,0,40, <=50K
30, Private,7, Craft-repair,0,0,40, <=50K
26, Private,9, Tech-support,0,0,40, <=50K
43, Private,13, Prof-specialty,0,0,40, >50K
30, Private,9, Other-service,0,0,45, <=50K
38, Private,10, Transport-moving,0,0,40, >50K
48, Private,14, Exec-managerial,0,0,40, >50K
57, Private,13, Sales,0,1887,55, >50K
30, Private,9, Sales,0,0,30, <=50K
42, Local-gov,14, Exec-managerial,0,0,45, >50K
31, Self-emp-not-inc,9, Exec-managerial,0,0,70, <=50K
32, Private,10, Craft-repair,0,0,40, <=50K
28, Private,13, Exec-managerial,0,0,40, <=50K
63, Private,9, Handlers-cleaners,0,0,40, <=50K
32, Private,9, Transport-moving,0,0,40, <=50K
20, Private,10, Handlers-cleaners,0,0,12, <=50K
51, Self-emp-not-inc,14, Prof-specialty,0,0,30, >50K
36, Private,13, Other-service,2176,0,20, <=50K
24, Private,10, Sales,0,0,40, <=50K
41, Local-gov,11, Adm-clerical,0,0,44, <=50K
21, Private,9, Machine-op-inspct,0,0,40, <=50K
27, Private,10, Craft-repair,0,1876,45, <=50K
17, Private,5, Other-service,0,0,35, <=50K
45, Private,2, Other-service,0,0,40, <=50K
39, State-gov,9, Adm-clerical,0,625,35, <=50K
21, Private,10, Prof-specialty,0,0,4, <=50K
29, Private,13, Prof-specialty,8614,0,45, >50K
39, Private,14, Sales,0,2444,45, >50K
42, Private,9, Transport-moving,0,0,40, <=50K
22, Private,3, Craft-repair,0,0,40, <=50K
21, ?,10, ?,0,0,40, <=50K
59, Private,9, Adm-clerical,0,0,40, <=50K
40, Private,14, Exec-managerial,0,0,65, >50K
45, Private,10, Other-service,0,0,40, <=50K
35, Private,9, Exec-managerial,0,0,50, <=50K
58, Private,9, Farming-fishing,0,0,20, <=50K
45, Private,10, Craft-repair,0,1848,40, >50K
29, Private,9, Machine-op-inspct,0,0,45, <=50K
21, Private,7, Craft-repair,0,0,45, <=50K
51, Private,9, Tech-support,0,0,40, <=50K
34, Local-gov,10, Other-service,0,0,40, <=50K
40, Private,13, Adm-clerical,0,0,35, <=50K
45, Private,7, Adm-clerical,0,0,16, <=50K
38, Self-emp-not-inc,6, Sales,0,1887,40, >50K
22, Private,13, Adm-clerical,0,0,40, <=50K
37, Private,5, Other-service,3137,0,40, <=50K
62, Private,6, Other-service,0,0,40, <=50K
32, Federal-gov,13, Exec-managerial,0,0,60, <=50K
36, Private,13, Prof-specialty,0,0,4, >50K
43, Private,9, Craft-repair,0,0,40, <=50K
37, Private,9, Transport-moving,0,0,40, <=50K
33, ?,13, ?,0,0,40, <=50K
28, Private,9, Transport-moving,0,0,55, <=50K
49, ?,10, ?,0,0,28, <=50K
47, Local-gov,9, Other-service,0,0,7, >50K
59, Private,9, Adm-clerical,0,0,40, <=50K
35, Private,9, Machine-op-inspct,0,0,40, <=50K
35, Private,13, Sales,0,0,40, <=50K
29, Self-emp-not-inc,13, Prof-specialty,0,0,40, <=50K
57, Private,12, Prof-specialty,0,0,40, <=50K
41, Private,13, Exec-managerial,0,0,60, >50K
37, Private,14, Prof-specialty,0,0,45, >50K
20, Local-gov,10, Farming-fishing,0,0,40, <=50K
44, Private,9, Sales,0,0,60, <=50K
20, Local-gov,9, Adm-clerical,0,0,30, <=50K
38, Self-emp-not-inc,13, Adm-clerical,0,0,28, >50K
23, Private,9, Adm-clerical,0,0,40, <=50K
24, Private,9, Sales,0,0,36, <=50K
46, Private,13, Sales,0,0,40, >50K
32, Local-gov,9, Transport-moving,0,0,40, <=50K
21, Self-emp-not-inc,9, Craft-repair,0,0,40, <=50K
32, Private,10, Sales,0,0,40, <=50K
41, Private,10, Sales,2174,0,45, <=50K
51, Private,9, Machine-op-inspct,0,0,40, <=50K
69, Self-emp-not-inc,4, Farming-fishing,1848,0,10, <=50K
39, Self-emp-inc,9, Craft-repair,5178,0,50, >50K
43, Private,10, Craft-repair,0,0,40, <=50K
51, Federal-gov,13, Farming-fishing,5178,0,40, >50K
43, Private,9, Other-service,0,0,40, <=50K
35, Self-emp-not-inc,7, Exec-managerial,0,0,84, <=50K
32, Private,9, Craft-repair,0,0,40, <=50K
25, Private,13, Prof-specialty,0,0,21, <=50K
64, Private,10, Sales,0,0,40, <=50K
28, Private,13, Exec-managerial,0,0,40, <=50K
44, Private,2, Protective-serv,0,0,40, <=50K
40, Private,13, Tech-support,0,0,40, >50K
21, Private,10, Handlers-cleaners,0,0,40, <=50K
23, Private,9, Craft-repair,0,0,40, <=50K
23, Private,10, Other-service,0,0,20, <=50K
19, Private,9, Other-service,0,0,40, <=50K
61, Private,10, Tech-support,0,0,25, <=50K
47, Self-emp-inc,4, Craft-repair,0,0,40, <=50K
39, Private,6, Handlers-cleaners,0,0,45, <=50K
51, Private,9, Adm-clerical,7688,0,40, >50K
25, Private,6, Exec-managerial,0,0,40, <=50K
33, Private,9, Sales,0,0,45, <=50K
34, State-gov,10, Adm-clerical,0,0,38, <=50K
54, Self-emp-not-inc,10, Sales,0,0,50, <=50K
24, Private,13, Tech-support,0,0,40, <=50K
28, Private,9, Machine-op-inspct,0,0,50, <=50K
33, Private,10, Sales,0,0,44, <=50K
63, ?,9, ?,0,0,14, <=50K
31, Private,9, Transport-moving,0,0,60, >50K
70, Self-emp-inc,9, Exec-managerial,0,0,16, <=50K
43, Private,9, Machine-op-inspct,0,0,40, <=50K
36, Private,10, Adm-clerical,0,0,12, >50K
50, Local-gov,7, Craft-repair,0,0,40, <=50K
21, Private,10, Other-service,0,0,30, <=50K
31, Private,10, Tech-support,0,0,40, <=50K
19, ?,10, ?,0,0,30, <=50K
39, Private,10, Adm-clerical,0,0,35, <=50K
29, Private,4, Other-service,0,0,40, <=50K
39, Private,10, Handlers-cleaners,0,0,40, <=50K
17, Private,4, Farming-fishing,0,0,40, <=50K
46, Private,10, Sales,0,0,40, <=50K
62, Private,9, Craft-repair,0,0,40, <=50K
32, Private,6, Other-service,0,0,23, <=50K
28, Private,9, Other-service,0,0,40, <=50K
19, Private,10, Sales,0,0,40, <=50K
61, Local-gov,16, Exec-managerial,4064,0,40, <=50K
18, Private,10, Sales,0,0,25, <=50K
39, Self-emp-not-inc,15, Prof-specialty,0,2415,50, >50K
24, Local-gov,13, Protective-serv,0,0,45, <=50K
38, Private,10, Craft-repair,0,0,41, <=50K
38, Private,14, Prof-specialty,0,0,40, >50K
17, Private,6, Sales,0,0,20, <=50K
28, Private,9, Craft-repair,0,0,40, <=50K
52, Private,9, Sales,0,0,8, <=50K
61, Private,15, Prof-specialty,15024,0,20, >50K
69, Private,3, Machine-op-inspct,0,2267,40, <=50K
19, Private,9, Sales,0,0,25, <=50K
26, Private,10, Adm-clerical,0,0,40, >50K
34, Self-emp-inc,10, Exec-managerial,0,0,40, >50K
70, Private,5, Machine-op-inspct,2653,0,40, <=50K
21, Private,9, Adm-clerical,0,0,25, <=50K
43, Private,9, Craft-repair,0,0,44, <=50K
52, Private,9, Craft-repair,0,0,40, <=50K
59, Private,9, Craft-repair,0,0,40, >50K
21, Private,11, Adm-clerical,0,0,40, <=50K
53, Self-emp-not-inc,14, Exec-managerial,0,1977,40, >50K
55, State-gov,10, Protective-serv,0,0,40, >50K
46, Self-emp-inc,14, Sales,0,0,60, >50K
36, Private,9, Adm-clerical,0,0,37, <=50K
39, Private,9, Handlers-cleaners,0,0,48, <=50K
78, ?,13, ?,0,0,3, <=50K
30, Private,9, Prof-specialty,0,0,30, <=50K
22, Private,10, Sales,0,0,16, <=50K
43, Private,13, Exec-managerial,0,0,40, >50K
36, Private,9, Machine-op-inspct,0,0,56, <=50K
36, Private,13, Craft-repair,0,0,40, >50K
50, Private,9, Craft-repair,0,0,40, <=50K
27, Federal-gov,13, Protective-serv,0,0,35, <=50K
46, Federal-gov,9, Adm-clerical,0,0,40, >50K
24, Private,13, Prof-specialty,0,0,20, <=50K
41, Private,9, Craft-repair,0,0,40, <=50K
68, Private,9, Adm-clerical,0,0,24, <=50K
38, Local-gov,10, Exec-managerial,0,0,40, <=50K
47, Private,9, Sales,0,0,40, >50K
41, Private,10, Other-service,0,0,20, <=50K
31, Self-emp-not-inc,16, Prof-specialty,0,0,48, <=50K
29, Private,10, Craft-repair,0,0,42, <=50K
26, Private,9, Handlers-cleaners,0,0,40, <=50K
51, Private,10, Machine-op-inspct,0,0,36, <=50K
26, Federal-gov,13, Tech-support,0,0,60, <=50K
27, Local-gov,13, Prof-specialty,0,0,60, <=50K
36, Private,9, Tech-support,0,0,50, <=50K
28, Federal-gov,13, Prof-specialty,0,0,40, <=50K
53, Private,13, Tech-support,0,0,40, <=50K
40, State-gov,13, Prof-specialty,0,0,40, <=50K
38, Private,9, Other-service,0,0,20, <=50K
21, ?,4, ?,0,0,40, <=50K
53, Private,6, Other-service,0,0,34, <=50K
34, Local-gov,9, Craft-repair,0,0,40, <=50K
43, Private,9, Transport-moving,0,0,60, <=50K
64, Private,6, Adm-clerical,0,0,40, <=50K
21, Private,10, Adm-clerical,0,0,40, <=50K
25, ?,13, ?,0,0,13, <=50K
38, Federal-gov,15, Prof-specialty,99999,0,57, >50K
47, Local-gov,14, Protective-serv,0,0,50, >50K
48, Private,16, Prof-specialty,0,1902,40, >50K
57, Private,9, Transport-moving,0,0,50, <=50K
37, Private,13, Adm-clerical,0,0,35, <=50K
37, Private,7, Farming-fishing,0,0,40, <=50K
51, Self-emp-not-inc,9, Farming-fishing,0,0,55, >50K
32, Private,12, Adm-clerical,0,0,40, <=50K
49, Private,9, Machine-op-inspct,0,0,40, <=50K
52, Private,9, Sales,0,0,14, <=50K
