Temperature_c,Humidity,Wind_Speed_kmh,Wind_Bearing_degrees,Visibility_km,Pressure_millibars,Rain,Description
3.494444444,0.84,14.1358,189,7.6797,1020.11,1,Cold
5.527777778,0.77,6.2629,159,14.0231,1024.84,1,Normal
10.02777778,0.92,0,0,16.1,1017.82,1,Normal
12.68888889,0.67,10.465,31,15.1823,1015.41,1,Normal
15.81111111,0.63,11.2378,339,15.8263,1012.57,1,Normal
2.15,0.6,9.4507,30,16.1,1037.13,1,Cold
14.06666667,0.74,10.8353,302,16.1,1011.91,1,Normal
6.183333333,1,9.2092,71,2.4633,1015.35,1,Normal
12.93333333,0.82,7.5348,309,11.0768,1019.93,1,Normal
20.20555556,0.61,17.5812,160,9.982,1011.14,1,Warm
2.822222222,0.88,10.9963,241,11.27,1005.47,1,Cold
17.71111111,0.9,11.1895,271,14.9086,1016.57,1,Normal
6.111111111,0.94,11.8657,318,6.8747,1016.08,1,Normal
-2.266666667,0.96,13.9587,359,6.0697,1015.42,0,Cold
5.116666667,0.69,28.3843,290,10.0464,1017.56,1,Normal
2.877777778,0.99,4.8783,175,2.1252,0,1,Cold
17.22222222,0.9,3.22,90,14.9086,1021.37,1,Normal
27.25555556,0.59,4.508,246,10.3523,1013.25,1,Warm
17.84444444,0.7,9.3541,172,9.982,1012.73,1,Normal
17.22222222,0.41,11.27,310,11.27,1013.2,1,Normal
5.655555556,0.79,3.5259,214,15.8263,1019.64,1,Normal
7.105555556,0.72,14.3451,291,16.1,1026.74,1,Normal
6.044444444,0.65,7.5992,230,6.118,1021.01,1,Normal
11.78333333,0.96,3.1878,302,2.4794,1019.62,1,Normal
10.02777778,0.53,21.4935,234,15.5526,1010.04,1,Normal
14.13333333,0.82,6.3434,303,14.9569,1015.77,1,Normal
6.561111111,0.7,2.254,338,9.9015,1014.86,1,Normal
0.483333333,0.92,10.8192,278,3.8157,1014.73,1,Cold
20.81666667,0.64,3.703,57,15.5204,1017.95,1,Warm
15.12777778,0.54,10.4972,101,15.5526,1024.97,1,Normal
3.711111111,0.96,6.2629,11,3.864,1030.63,1,Cold
7.888888889,0.89,4.6529,44,7.889,1023.19,1,Normal
32.17777778,0.28,2.9946,272,9.982,1008.8,1,Warm
7.927777778,0.71,13.9426,41,11.6886,1017.99,1,Normal
2.972222222,0.82,8.0983,16,10.2718,999.55,1,Cold
8.938888889,0.89,20.9139,300,4.9427,1011.03,1,Normal
-1.188888889,0.99,4.0733,228,3.5581,1034.65,0,Cold
0.066666667,0.87,9.8854,242,9.982,1010.18,1,Cold
16.95,0.66,6.1502,40,15.8263,1015.33,1,Normal
3.405555556,0.93,13.2181,201,6.5849,1000.16,1,Cold
13.88888889,0.59,30.6705,220,11.2056,1014.7,1,Normal
-0.988888889,0.93,5.957,196,2.8497,1033.9,0,Cold
26.06111111,0.5,16.2288,291,15.8263,1015.61,1,Warm
12.22222222,0.93,4.8461,62,3.059,1012.5,1,Normal
5.95,0.86,13.6045,148,6.1985,1015.42,1,Normal
16.48333333,0.84,10.9319,309,15.8263,1010.37,1,Normal
10.11111111,0.58,15.3755,10,8.1305,1016,1,Normal
11.18333333,0.86,0.5957,296,9.982,1013.26,1,Normal
20.76111111,0.73,26.8065,320,11.27,1017.36,1,Warm
6.161111111,0.65,25.0677,330,11.2056,1023.17,1,Normal
6.744444444,0.96,8.7906,217,2.1896,1001.45,1,Normal
2.222222222,1,4.83,358,0.966,1032.05,1,Cold
13.24444444,0.76,11.7369,238,15.1501,1000.01,1,Normal
28.86666667,0.41,10.6099,320,9.982,1021.7,1,Warm
0.144444444,1,12.4292,202,0.4347,1027.2,1,Cold
16.68888889,0.84,6.1663,15,15.7297,1000.11,1,Normal
4.422222222,0.89,3.4132,189,15.8263,1014.88,1,Cold
7.516666667,0.86,5.8765,41,7.7924,1024.74,1,Normal
22.22222222,0.55,17.4202,353,11.2056,1015.01,1,Warm
13.88888889,0.47,8.05,140,9.982,1016.8,1,Normal
9.927777778,0.93,20.3021,265,9.8049,1013.49,1,Normal
13.65555556,0.46,25.0516,259,9.982,1015.13,1,Normal
-0.033333333,0.78,20.3987,9,9.982,1017.11,0,Cold
8.05,0.62,14.0231,171,9.982,1025.96,1,Normal
10.05,0.93,6.1341,200,5.2164,1027.92,1,Normal
28.71111111,0.3,19.9962,160,15.8263,1000.45,1,Warm
7.022222222,0.71,10.143,192,14.168,1014.8,1,Normal
1.111111111,0.78,27.37,340,11.27,1004,1,Cold
4.95,1,1.61,150,3.4454,1036.42,1,Normal
21.11111111,0.64,7.1806,23,9.982,1017.23,1,Warm
23.76111111,0.73,13.6528,127,15.5526,1016.93,1,Warm
14.44444444,0.93,6.44,230,6.118,1008.5,1,Normal
11.31666667,0.8,15.4238,49,14.329,1005.17,1,Normal
0.555555556,0.92,17.71,210,15.134,1019.2,1,Cold
5.627777778,0.88,11.0124,239,9.982,1019.28,1,Normal
15.06666667,0.96,3.3971,143,2.9785,1021.49,1,Normal
6.022222222,0.86,11.8818,343,6.2468,1014.48,1,Normal
-0.505555556,0.92,10.7387,191,6.2951,1020.6,0,Cold
12.12777778,0.81,10.1591,132,9.982,1007.74,1,Normal
9.65,0.76,14.0231,202,9.982,1020.77,1,Normal
24.91111111,0.54,12.397,0,9.982,1016.54,1,Warm
26.32777778,0.53,15.1662,159,15.7297,1007.99,1,Warm
10.39444444,0.71,3.22,350,15.8263,1017.12,1,Normal
15.55555556,0.72,6.44,140,16.1,1025.3,1,Normal
25.61666667,0.63,16.3737,209,10.3523,1006.17,1,Warm
8.233333333,0.68,10.7065,243,14.9569,1014.75,1,Normal
22.86666667,0.53,13.6528,97,14.9569,1014.5,1,Warm
6.388888889,0.96,4.2826,347,3.6064,1037.42,1,Normal
6.688888889,0.79,6.4883,341,15.8263,1023.86,1,Normal
10.20555556,0.93,8.0339,253,6.2951,1013.64,1,Normal
5.188888889,0.94,13.1215,157,0.4186,1007.9,1,Normal
20.55555556,0.9,14.49,200,16.1,1008.7,1,Warm
10.98888889,0.71,3.0751,50,15.9229,1026.12,1,Normal
0.388888889,0.92,9.6278,176,8.4364,1020.22,1,Cold
23.88888889,0.32,12.88,330,9.982,1023.2,1,Warm
16.42777778,0.82,3.4615,349,14.9569,1019.26,1,Normal
7.644444444,0.9,10.0947,131,7.245,1017.72,1,Normal
-9.466666667,0.96,10.8836,241,3.9767,1008.86,0,Cold
-0.088888889,0.83,19.7386,139,9.7566,1011.16,0,Cold
15.11666667,0.86,3.6064,244,11.2056,1019.09,1,Normal
1.961111111,0.76,2.7209,238,14.9569,1025.52,1,Cold
-0.827777778,0.92,9.7405,175,1.3685,1035.95,0,Cold
-3.594444444,0.89,9.4668,163,9.9015,1010.39,0,Cold
8.061111111,0.73,11.3183,120,11.0285,1007.61,1,Normal
-5.911111111,0.89,2.4472,196,6.118,1045.38,0,Cold
9.144444444,0.76,11.0607,49,11.27,1026.6,1,Normal
32.85,0.39,13.5884,187,10.3523,1010.54,1,Warm
7.616666667,0.97,7.1967,113,5.1359,1020.79,1,Normal
11.14444444,0.42,7.4543,172,10.3684,1026.1,1,Normal
26.04444444,0.5,3.4454,303,9.982,1016.31,1,Warm
8.388888889,0.96,3.3649,228,12.075,1024.84,1,Normal
2.422222222,0.91,9.7083,328,9.982,1013.59,1,Cold
-2.288888889,0.66,27.6437,330,11.2056,1013.96,0,Cold
4.527777778,0.83,25.1804,30,14.9569,1030.33,1,Cold
11.44444444,0.74,12.9444,192,15.1823,1013.31,1,Normal
26.11111111,0.5,8.05,130,9.982,1018.2,1,Warm
-2.033333333,0.95,9.0804,195,4.4758,1020.37,0,Cold
22.52777778,0.67,6.44,100,9.982,1014.9,1,Warm
28.68333333,0.33,12.8317,140,10.3684,1013.73,1,Warm
9.272222222,0.88,8.05,3,11.4471,1007.45,1,Normal
17.06666667,0.81,14.1841,358,9.982,1013.97,1,Normal
7.85,0.8,6.3112,148,15.1823,1014.61,1,Normal
31,0.33,10.6582,92,15.5526,1016.1,1,Warm
21.97777778,0.34,26.5006,263,15.5526,1011.2,1,Warm
-3.827777778,0.8,6.4722,325,14.9569,1020.81,0,Cold
2.761111111,0.95,12.8317,267,6.7137,1017.73,1,Cold
27.80555556,0.49,9.4668,159,9.982,1014.6,1,Warm
12.13888889,0.89,6.4239,347,14.9569,1019.18,1,Normal
4.772222222,0.96,4.9749,168,3.8962,1004.74,1,Normal
26.23333333,0.65,4.8783,109,9.982,1015.11,1,Warm
16.75555556,0.74,14.2163,230,15.8263,1010.12,1,Normal
7.177777778,0.92,10.9158,174,11.0446,1013.39,1,Normal
2.733333333,0.86,3.059,20,10.0947,1008.28,1,Cold
2.827777778,0.85,19.8513,252,16.1,1016.24,1,Cold
17.96111111,0.9,6.4883,319,15.8263,1014.02,1,Normal
15.44444444,0.93,6.1502,320,8.05,1013.83,1,Normal
16.83888889,0.56,14.4739,138,15.5526,1017.71,1,Normal
-0.605555556,0.76,24.311,9,15.8263,1015.21,0,Cold
16.17777778,0.44,14.49,238,11.27,1013.34,1,Normal
13.80555556,0.84,3.5259,116,9.8049,1025.8,1,Normal
19.32222222,0.65,10.7226,158,15.8263,1014.33,1,Warm
27.12222222,0.61,10.6743,147,9.7083,1015.8,1,Warm
25.09444444,0.69,4.5563,167,9.982,1010.88,1,Warm
24.91666667,0.59,13.5562,58,10.3523,1012.42,1,Warm
10.97222222,0.93,21.6706,50,2.3023,1006.1,1,Normal
-9.716666667,0.72,13.5884,30,15.6975,1033.05,0,Cold
0.655555556,0.85,3.2039,172,6.0697,1028.72,1,Cold
21.71666667,0.68,6.2307,172,15.8263,1009.55,1,Warm
19.37222222,0.78,3.0751,350,16.1,1017.06,1,Warm
9.766666667,0.68,23.4738,220,11.0285,1007.86,1,Normal
8.888888889,0.54,8.05,320,11.27,1021.6,1,Normal
24.01111111,0.57,9.4024,173,9.982,1014.02,1,Warm
15.82777778,0.95,5.5223,285,8.3076,1007.96,1,Normal
22.71111111,0.66,19.803,1,9.982,1014.87,1,Warm
3.655555556,0.93,9.2092,171,9.1609,1019.3,1,Cold
14.44444444,0.8,11.27,140,16.1,1019.3,1,Normal
-1.144444444,0.82,16.1483,166,6.1663,1032.78,0,Cold
18.82222222,0.93,3.22,270,14.9086,1009.29,1,Warm
14.31111111,0.89,16.8245,304,14.8442,1007.49,1,Normal
13.88333333,0.64,14.6349,149,10.3523,1012.16,1,Normal
16.12777778,0.83,7.1806,188,15.5204,1017.77,1,Normal
27.78333333,0.4,5.152,203,9.982,1010.96,1,Warm
24.95,0.74,6.9552,48,15.3111,1016.19,1,Warm
-2.038888889,0.87,3.3649,229,4.7334,1024.88,0,Cold
12.82222222,0.55,12.7834,71,9.982,1014.84,1,Normal
7.25,0.86,14.3451,168,11.27,1013.09,1,Normal
4.994444444,0.7,24.6974,299,9.982,1013.8,1,Normal
13.98333333,0.81,24.5525,151,11.27,993.35,1,Normal
2.683333333,0.78,19.8513,149,9.982,1024.45,1,Cold
12.75555556,0.77,10.948,22,11.1251,1014.78,1,Normal
18.31111111,0.84,11.27,320,15.8263,1019.48,1,Normal
-0.116666667,0.86,0,0,3.9606,1015.49,0,Cold
11.06111111,0.5,20.6241,150,0,0,1,Normal
8.405555556,0.86,10.9963,169,15.6492,1024.68,1,Normal
15.55555556,0.44,14.49,160,16.1,1010.8,1,Normal
1.138888889,0.78,22.1214,288,11.27,1021.75,1,Cold
13.73333333,0.83,7.9051,171,9.982,1012.34,1,Normal
6.05,0.77,19.2556,148,9.982,1015,1,Normal
2.055555556,0.8,11.0124,18,9.982,1037.7,1,Cold
18.91111111,0.52,10.6099,346,9.982,1016.99,1,Warm
15,0.21,17.71,0,9.982,1026.9,1,Normal
5.022222222,0.85,14.2324,339,10.0464,999.24,1,Normal
2.172222222,0.92,2.1252,115,10.8514,1012.62,1,Cold
2.294444444,0.45,7.8246,356,9.982,1033.84,1,Cold
2.372222222,0.92,9.4829,172,9.7083,1019.52,1,Cold
15.18333333,0.93,7.2128,93,9.7083,1021.8,1,Normal
7.2,0.93,3.1878,308,3.9767,1037.98,1,Normal
28.91666667,0.4,17.4363,0,16.1,1017.35,1,Warm
-1.111111111,0.88,4.83,170,6.118,1015.6,0,Cold
12.22222222,0.61,3.22,260,9.982,1018.9,1,Normal
6.411111111,0.83,4.3309,217,10.5455,1027.11,1,Normal
7.961111111,0.67,3.7674,303,6.8425,1033.01,1,Normal
6.111111111,0.41,10.1108,356,16.1,1017.82,1,Normal
15,0.44,27.37,280,11.27,1004.9,1,Normal
14.95,0.9,6.1502,230,14.4739,1007.92,1,Normal
6.266666667,0.85,10.7065,291,5.796,1013.97,1,Normal
15.29444444,0.5,19.9318,170,10.3523,1009.36,1,Normal
19.90555556,0.36,7.9051,110,16.1,1005.69,1,Warm
18.89444444,0.4,1.5778,168,10.4006,1024.02,1,Warm
9.15,0.68,12.8639,208,14.9569,1013.63,1,Normal
15.52222222,0.74,11.6564,244,11.5115,1004.66,1,Normal
-10.30555556,0.8,6.3434,335,14.0875,1028.22,0,Cold
12.66111111,0.8,6.44,40,15.8263,1021.19,1,Normal
17.2,0.72,13.7816,329,9.982,1019.57,1,Normal
17.66666667,1,2.9141,242,11.9784,1015.06,1,Normal
6.666666667,0.88,3.2039,299,6.9069,1027.11,1,Normal
18.81666667,0.65,12.6707,10,11.2056,1021.07,1,Normal
22.2,0.55,1.8193,93,9.982,1015.36,1,Warm
10,0.77,32.2,160,16.1,986.9,1,Normal
14.81666667,0.68,12.3648,89,14.7315,1011.41,1,Normal
1.183333333,0.94,9.5151,165,5.4418,1019.15,1,Cold
17.84444444,0.44,4.5885,25,10.3523,1021.69,1,Normal
9.011111111,0.82,13.7655,191,9.982,1015.1,1,Normal
31.16111111,0.41,21.7511,170,9.982,1014.22,1,Warm
16.13888889,0.93,10.9319,289,11.2056,1016.03,1,Normal
-4.377777778,0.87,6.0214,295,6.2307,1020.65,0,Cold
12.2,0.75,7.9051,49,9.982,1019.76,1,Normal
32.71111111,0.32,12.7834,269,9.982,1012.27,1,Warm
20.97777778,0.38,13.202,349,10.3523,1017.71,1,Warm
17.75,0.93,16.4703,294,6.7298,1013.4,1,Normal
-5.444444444,0.85,6.6493,296,11.6081,1028.17,0,Cold
32.77777778,0.29,11.27,300,9.982,1015.4,1,Warm
7.272222222,0.6,14.007,198,15.8263,1017.99,1,Normal
9.911111111,0.89,0,0,15.8263,1019.92,1,Normal
13.86111111,0.39,15.5365,3,9.982,1020.02,1,Normal
3.133333333,0.89,16.744,149,6.0214,1004.45,1,Cold
15.35,0.66,13.6367,320,15.8263,1012.73,1,Normal
26.25,0.49,7.6153,347,9.982,1016.47,1,Warm
2.2,0.96,3.3971,327,2.4794,1027.82,1,Cold
7.061111111,0.93,3.22,80,9.7083,1027.12,1,Normal
3.838888889,0.7,23.5704,21,9.982,1008.24,1,Cold
20.84444444,0.61,13.0571,30,10.3523,1021.55,1,Warm
10.23888889,0.82,5.0715,280,9.982,1012.9,1,Normal
1.988888889,0.91,9.982,152,4.8944,1019.25,1,Cold
28.76666667,0.33,12.2682,195,11.4471,1018.62,1,Warm
31.20555556,0.32,15.8102,161,9.982,1012.83,1,Warm
20,0.4,8.05,120,9.982,1012.2,1,Warm
16.05,0.99,3.0268,163,12.2521,1022.32,1,Normal
16.98888889,0.65,6.6976,13,16.1,1015.19,1,Normal
5.527777778,0.74,10.948,137,14.8442,1022.42,1,Normal
2.2,0.93,4.83,39,1.2397,1019.12,1,Cold
-4.083333333,0.47,17.1787,19,10.3523,1030.18,0,Cold
-3.911111111,0.78,17.1304,300,14.812,1006.93,0,Cold
24.90555556,0.39,13.9909,29,9.982,1011.73,1,Warm
13.98888889,0.92,9.7405,270,9.982,0,1,Normal
22.77777778,0.7,8.8872,314,9.982,1010.83,1,Warm
22.82222222,0.79,7.7924,19,16.1,1013.41,1,Warm
26.95,0.44,9.5473,303,15.5526,1015.27,1,Warm
29.86111111,0.44,8.05,290,16.1,1017.91,1,Warm
15.90555556,0.93,3.22,150,11.8979,1017.52,1,Normal
13.69444444,0.89,5.4418,196,9.982,1013.52,1,Normal
12.89444444,0.96,4.7656,213,8.1305,1013.8,1,Normal
-2.222222222,0.6,3.22,210,16.1,1008.9,0,Cold
27.11111111,0.74,8.4686,115,10.3523,1011.96,1,Warm
24.88333333,0.42,12.1394,341,9.982,1020.14,1,Warm
9.605555556,0.86,3.5581,271,6.2951,1014.81,1,Normal
14.75555556,0.63,11.3827,163,9.982,1019.94,1,Normal
9.994444444,0.71,8.9033,271,7.9051,1009.9,1,Normal
15.48888889,0.93,3.0268,359,15.134,1018.63,1,Normal
15.4,0.73,6.3273,30,16.1,1022.58,1,Normal
32.24444444,0.44,3.2683,129,9.982,1018.06,1,Warm
3.938888889,0.88,18.0803,30,11.2056,1016.29,1,Cold
27.69444444,0.41,11.8496,357,15.5526,1015.3,1,Warm
3.938888889,0.92,9.6117,319,9.982,1008.83,1,Cold
27.77777778,0.46,17.71,170,9.982,1013.6,1,Warm
-4.444444444,0.85,3.22,20,3.4454,1032.37,0,Cold
11.14444444,0.7,22.4273,298,11.0768,1021.52,1,Normal
6.111111111,0.93,4.6207,174,1.8998,1024.57,1,Normal
16.55,0.87,3.0268,80,15.8263,1012.71,1,Normal
13.74444444,0.9,3.4293,51,4.7978,1015.72,1,Normal
19.93333333,0.78,9.4024,331,16.1,1017.46,1,Warm
24.81666667,0.54,10.6904,243,11.4471,1014.09,1,Warm
8.888888889,0.77,9.66,20,9.982,1019.5,1,Normal
12.60555556,0.69,4.8461,348,9.982,1019.15,1,Normal
17.73333333,0.99,6.1502,270,8.1305,1014.2,1,Normal
9.95,0.6,28.0945,280,9.982,1010.21,1,Normal
13.86111111,0.83,2.898,212,15.8263,1017.35,1,Normal
10.67222222,0.67,6.1502,0,14.9086,1023.14,1,Normal
17.76111111,0.84,12.1555,220,9.7083,1013.46,1,Normal
20.94444444,0.5,5.1198,261,11.2056,1020.36,1,Warm
-7.127777778,0.67,4.5563,169,11.2056,1043.72,0,Cold
22.65555556,0.55,19.9479,300,11.4471,1010.69,1,Warm
6.122222222,0.84,3.3971,294,14.9569,1018.77,1,Normal
4.466666667,0.96,6.279,40,0.161,1033.69,1,Cold
12.22222222,0.73,7.8246,7,11.27,1032.21,1,Normal
20.80555556,0.64,12.4775,323,15.1823,1016.99,1,Warm
7.788888889,0.89,5.6672,144,5.3291,1036.65,1,Normal
4.827777778,0.83,34.615,160,11.0768,1000.26,1,Normal
18.7,0.59,3.864,88,14.9569,1016.11,1,Normal
17.28888889,0.63,10.9802,359,16.1,1023.15,1,Normal
5.555555556,0.83,13.9104,11,11.753,1024.52,1,Normal
-2.705555556,0.93,8.4364,174,4.347,1031.62,0,Cold
22.80555556,0.53,3.22,160,9.982,1018.98,1,Warm
12.70555556,0.82,3.2039,6,15.5526,1021.56,1,Normal
11.57777778,0.44,9.9659,110,15.5526,1016.54,1,Normal
13.57777778,0.76,8.4525,38,14.9569,1028.63,1,Normal
13.1,0.7,3.3971,63,15.5526,1018.01,1,Normal
16.14444444,0.93,3.381,252,15.6975,1009.36,1,Normal
17.75555556,0.41,14.1197,140,9.982,1015.79,1,Normal
8.888888889,0.93,12.9766,276,9.7566,1003.27,1,Normal
17.32222222,0.72,13.2986,300,15.1501,1019.49,1,Normal
11.13333333,0.35,11.753,283,11.2056,1019.17,1,Normal
9.666666667,0.72,15.8907,148,6.0858,1022.2,1,Normal
6.061111111,0.94,8.5169,150,1.3363,1021.29,1,Normal
6.622222222,0.8,3.22,310,14.812,1023.91,1,Normal
8.888888889,0.71,20.93,300,11.27,1012.4,1,Normal
6.711111111,0.76,20.5275,329,16.1,1026.16,1,Normal
-9.655555556,0.89,3.9928,319,3.7674,1037.38,0,Cold
8.872222222,0.82,9.4668,348,8.1305,1001.34,1,Normal
-4.861111111,0.85,3.3327,291,10.0303,1029.14,0,Cold
14.91111111,0.83,9.2253,150,9.9015,1015.2,1,Normal
13.97222222,0.76,17.227,329,14.7637,1015.14,1,Normal
-0.744444444,0.93,10.0625,158,3.7996,1020.03,0,Cold
8.694444444,0.71,2.1574,296,9.982,1017.56,1,Normal
-2.777777778,0.85,6.44,260,9.982,1026.3,0,Cold
12.7,0.89,3.22,70,7.4865,1015.8,1,Normal
26.96111111,0.45,27.6437,339,9.982,1015,1,Warm
5.138888889,0.92,2.093,108,4.7495,1016.66,1,Normal
2.111111111,0.64,10.0786,16,15.1823,1036.62,1,Cold
4.855555556,1,8.05,40,0.1932,1021.46,1,Normal
3.922222222,0.99,12.9605,346,6.3434,1000.12,1,Cold
2.15,0.52,13.0571,122,9.982,1023.93,1,Cold
-0.783333333,0.82,3.2039,145,15.8263,1018.5,0,Cold
26.08888889,0.47,8.5491,209,11.2056,1016.98,1,Warm
17.2,0.93,15.6814,242,9.982,1009.99,1,Normal
11.06111111,0.77,17.0821,0,9.9015,1015.08,1,Normal
9.088888889,0.76,13.9748,151,8.1305,1021.73,1,Normal
4.988888889,0.28,16.4059,338,11.4471,1026.71,1,Normal
13.29444444,0.83,5.6833,144,14.9569,1014.78,1,Normal
21.03888889,0.64,11.0124,59,9.982,1019.36,1,Warm
16.04444444,0.36,12.2843,171,9.982,1025.73,1,Normal
7.572222222,0.78,4.3953,346,9.8371,1023.82,1,Normal
5.927777778,0.87,11.3344,243,9.6278,1019.53,1,Normal
2.838888889,1,5.9892,323,3.9284,1017.27,1,Cold
7.688888889,0.84,10.5938,140,15.8263,1011.65,1,Normal
7.777777778,0.93,25.1643,40,5.2164,1008.9,1,Normal
7.15,0.93,4.3631,148,1.6744,1009,1,Normal
-4.35,0.88,3.542,323,3.4937,1020.23,0,Cold
14.47777778,0.8,6.2951,340,15.5204,1015.97,1,Normal
17.08333333,0.68,7.7441,17,9.982,1021.45,1,Normal
12.66111111,0.9,19.5454,138,11.1251,987.46,1,Normal
25.86111111,0.52,7.7763,131,10.3523,1020.94,1,Warm
6.622222222,0.96,10.6582,299,11.753,1017.82,1,Normal
17.10555556,0.82,17.1304,291,9.982,1010.06,1,Normal
29.75555556,0.49,14.9569,160,9.982,1012.36,1,Warm
10.05,0.42,19.7064,331,15.3111,1015.44,1,Normal
17.79444444,0.97,5.4418,48,4.7173,1016.77,1,Normal
-7.1,0.87,7.3416,300,10.0303,1030.01,0,Cold
3.583333333,0.83,11.109,175,7.0518,1018.97,1,Cold
32.12777778,0.24,9.0321,121,10.3523,1015.48,1,Warm
2.222222222,0.92,17.4202,171,3.9284,1008.69,1,Cold
5.011111111,0.99,7.2772,187,1.7871,1016.9,1,Normal
18.01666667,0.68,8.4686,327,14.9569,1016.47,1,Normal
22.77777778,0.37,15.6814,10,9.982,1016.94,1,Warm
18.8,0.84,7.7763,0,9.982,1017.82,1,Normal
7.155555556,0.64,34.8726,301,11.2056,1009.7,1,Normal
24.84444444,0.79,1.6583,7,9.982,1013.24,1,Warm
26.06666667,0.49,10.7709,307,15.5526,1013.27,1,Warm
31.01666667,0.35,11.1895,353,11.3988,1014.95,1,Warm
24.99444444,0.32,16.1322,310,16.1,1018.82,1,Warm
26.20555556,0.36,15.7458,229,9.982,1015.71,1,Warm
21.54444444,0.74,10.5938,333,14.9569,1010.06,1,Warm
14.97777778,0.78,17.8871,308,15.8263,1019.41,1,Normal
13.52222222,0.86,5.152,200,9.982,1019.18,1,Normal
22.13888889,0.88,0.5152,43,12.2843,1015.02,1,Warm
1.111111111,0.99,3.7191,264,4.8783,1013.23,1,Cold
14.84444444,0.52,26.4201,300,9.982,1015.84,1,Normal
-2.916666667,0.87,5.3291,147,8.0339,1038.74,0,Cold
10,0.86,3.22,320,11.27,999.5,1,Normal
7.616666667,0.89,4.4597,172,6.7137,1013.67,1,Normal
-4.95,0.81,4.4436,341,7.5348,1026.76,0,Cold
1.05,0.94,9.5795,166,5.3774,1019.19,1,Cold
20.95555556,0.79,7.7602,321,11.2056,1011.55,1,Warm
6.088888889,0.65,23.7797,271,11.27,1014.49,1,Normal
2.15,0.91,12.7995,30,8.1949,1026.9,1,Cold
20.27222222,0.62,12.0106,182,14.7637,1015.12,1,Warm
14.37222222,0.75,10.9963,52,15.8263,1013.82,1,Normal
15,0.87,3.22,160,16.1,1013.6,1,Normal
7.644444444,0.96,12.5741,220,11.2056,1020.4,1,Normal
22.18333333,0.81,7.8246,325,9.982,1011.73,1,Warm
9.894444444,0.93,11.0446,340,9.982,1026.23,1,Normal
20.07777778,0.38,7.5026,36,10.3523,1015.84,1,Warm
4.116666667,0.92,9.016,158,6.923,1019.45,1,Cold
17.41111111,0.82,10.948,339,15.8263,1017.04,1,Normal
-0.138888889,0.77,6.6332,344,11.914,1025.02,0,Cold
32.58888889,0.33,10.8514,242,9.982,1013.07,1,Warm
3.333333333,0.96,0,0,4.508,1005.7,1,Cold
1.65,0.99,6.0375,136,3.6225,1014.38,1,Cold
2.25,0.9,14.49,280,4.025,1034.71,1,Cold
16.13888889,0.81,15.617,21,11.2056,1020.66,1,Normal
16.56666667,0.85,11.8818,316,14.6349,1011.74,1,Normal
28.94444444,0.47,13.0088,345,11.3988,1014.55,1,Warm
17.76666667,0.42,25.438,36,10.3523,1013.09,1,Normal
8.416666667,0.9,9.0321,264,9.0965,1019,1,Normal
7.65,0.86,11.3827,269,15.8263,1015.72,1,Normal
10.05,0.58,3.2683,154,9.982,1025.75,1,Normal
5.027777778,0.86,4.8622,211,10.2557,1017.25,1,Normal
20.58333333,0.9,3.0751,300,8.1305,1017.12,1,Warm
-3.961111111,0.87,1.2075,169,1.7388,1034.89,0,Cold
-3.844444444,0.78,10.8675,318,7.9695,1011.39,0,Cold
12.46111111,0.65,24.6974,171,10.0786,1003.09,1,Normal
11.77777778,0.73,13.8943,200,16.1,1010.54,1,Normal
8.816666667,0.72,8.211,254,14.0231,1017.15,1,Normal
10.16111111,0.99,0.3381,81,0.4347,1013.61,1,Normal
-4.566666667,1,6.2468,29,3.3971,1019.38,0,Cold
15.08333333,0.87,6.3917,132,14.9569,1022.19,1,Normal
16.83333333,0.56,18.2896,310,10.5777,1018.9,1,Normal
26.08333333,0.5,11.2378,311,10.2557,1016.14,1,Warm
23.78888889,0.48,23.0874,346,10.3523,1013.47,1,Warm
-1.111111111,0.88,12.88,20,4.025,1026.4,0,Cold
17.68888889,0.93,14.49,220,14.9086,1008.08,1,Normal
14.02777778,0.57,22.6849,150,11.3988,1009.99,1,Normal
9.861111111,0.73,5.3291,31,9.982,1009.14,1,Normal
1.016666667,0.76,15.4882,338,9.982,1032,1,Cold
7.322222222,0.92,3.6386,112,4.0089,1035.71,1,Normal
21.01666667,0.43,14.4578,330,16.1,1019.5,1,Warm
10.08888889,0.45,29.0283,290,11.27,1012.06,1,Normal
18.84444444,0.52,7.9695,191,16.1,1017.77,1,Warm
-5.088888889,0.93,8.0661,179,0.2898,1027.19,0,Cold
24.78888889,0.55,7.6797,50,16.1,1017.22,1,Warm
-6.044444444,0.92,3.3649,9,6.6976,1035.63,0,Cold
11.13333333,0.8,9.0965,300,11.0446,1019.49,1,Normal
17.33333333,0.36,15.9712,32,9.982,1024.87,1,Normal
-7.222222222,0.88,3.22,320,6.118,1025.7,0,Cold
8.333333333,0.89,0,0,8.05,1014.8,1,Normal
4.927777778,0.43,35.2912,310,11.2056,1012.67,1,Normal
11.63888889,0.72,0,0,14.9086,1022.3,1,Normal
35.02222222,0.3,12.5258,149,9.982,1014.97,1,Warm
18.75,0.77,6.44,160,11.8979,1017.38,1,Normal
20.02777778,0.84,11.1251,342,11.27,1015.63,1,Warm
22.8,0.71,10.3362,320,15.8263,1020.04,1,Warm
3.75,0.82,4.83,171,9.982,1014.56,1,Cold
4.294444444,0.84,9.7244,156,8.9999,1018.76,1,Cold
6.911111111,0.74,12.6707,156,11.3183,1024.37,1,Normal
